stock_code,description,first_sale_date,last_sale_date,total_units,total_revenue,avg_unit_price
23354,6 GIFT TAGS 50'S CHRISTMAS,2011-08-02 14:04:00,2011-12-09 10:26:00,3740,3429.3999999999996,0.9722121212121212
23355,HOT WATER BOTTLE KEEP CALM,2011-08-22 13:32:00,2011-12-09 11:56:00,5816,28718.800000000003,5.271557788944723
23356,LOVE HOT WATER BOTTLE,2011-08-22 12:52:00,2011-12-09 12:31:00,2359,13334.320000000002,6.205617283950618
23357,HOT WATER BOTTLE SEX BOMB,2011-08-21 15:17:00,2011-12-09 10:23:00,450,1982.0500000000002,5.005242718446602
23358,HOT STUFF HOT WATER BOTTLE,2011-08-21 15:17:00,2011-12-09 10:23:00,594,2008.38,4.198539325842697
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,2011-08-02 12:27:00,2011-12-08 13:18:00,990,1866.4599999999998,1.9862025316455696
23360,SET 8 CANDLES VINTAGE DOILEY,2011-08-02 11:33:00,2011-12-08 12:26:00,1182,2286.4,2.0620689655172413
23365,SET 12 COLOUR PENCILS LOVE LONDON,2011-09-22 12:13:00,2011-12-09 10:03:00,1857,1463.0800000000002,0.7943930635838151
23366,SET 12 COLOURING PENCILS DOILY,2011-09-22 11:46:00,2011-12-09 10:03:00,2249,1667.95,0.8156565656565656
23367,SET 12 COLOUR PENCILS SPACEBOY,2011-09-22 11:46:00,2011-12-09 10:13:00,3278,2491.2000000000003,0.7566666666666667
23368,SET 12 COLOUR PENCILS DOLLY GIRL,2011-09-22 12:45:00,2011-12-09 10:26:00,2379,1679.5500000000002,0.784322033898305
23369,SET 36 COLOUR PENCILS LOVE LONDON,2011-09-22 12:13:00,2011-12-09 10:26:00,1105,1581.06,1.4970542635658914
23370,SET 36 COLOUR PENCILS DOILEY,2011-09-22 12:02:00,2011-12-09 10:26:00,1550,2151.6,1.538627450980392
23371,SET 36 COLOUR PENCILS SPACEBOY,2011-09-22 12:02:00,2011-12-09 11:34:00,1705,2304.78,1.5179032258064515
23372,SET 36 COLOUR PENCILS DOLLY GIRL,2011-09-22 13:51:00,2011-12-09 10:03:00,1389,1750.29,1.6135761589403974
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,2011-08-02 14:04:00,2011-12-06 16:26:00,1608,1313.3899999999999,0.9070999999999999
23374,RED SPOT PAPER GIFT BAG,2011-08-02 14:23:00,2011-12-08 13:45:00,2456,1962.83,0.867175572519084
23375,50'S CHRISTMAS PAPER GIFT BAG,2011-08-22 10:39:00,2011-12-09 10:03:00,1342,1100.6899999999998,0.9369902912621358
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2011-09-01 11:30:00,2011-12-09 12:19:00,3039,1384.9099999999999,0.5079245283018868
23377,PACK OF 12 DOLLY GIRL TISSUES,2011-09-04 12:41:00,2011-12-09 10:03:00,1351,592.4499999999999,0.5607462686567164
23378,PACK OF 12 50'S CHRISTMAS TISSUES,2011-09-01 11:30:00,2011-12-09 10:03:00,3997,1840.08,0.46322404371584697
23379,PACK OF 12 RED APPLE TISSUES,2011-09-05 12:00:00,2011-12-09 10:03:00,1220,465.36,0.5376623376623376
23380,PACK OF 12 VINTAGE DOILY TISSUES,2011-09-05 12:00:00,2011-12-09 10:03:00,2344,983.5,0.48520325203252035
23381,PACK OF 12 VINTAGE LEAF TISSUES,2011-09-05 12:00:00,2011-12-09 10:03:00,1496,562.88,0.4760493827160494
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2011-10-13 13:42:00,2011-12-09 11:34:00,1875,7356.18,4.660950226244344
23388,WOODLAND MINI BACKPACK,2011-09-11 15:47:00,2011-12-09 10:26:00,821,3432.09,4.634285714285714
23389,SPACEBOY MINI BACKPACK,2011-09-11 13:39:00,2011-12-09 12:16:00,1115,4751.49,4.531338912133891
23390,DOLLY GIRL MINI BACKPACK,2011-09-11 13:39:00,2011-12-09 10:13:00,747,3025.59,4.389759036144579
23391,I LOVE LONDON MINI BACKPACK,2011-09-11 11:29:00,2011-12-09 10:03:00,389,1628.17,4.611363636363636
23392,SPACEBOY ROCKET LOLLY MAKERS,2011-09-06 10:42:00,2011-12-09 10:03:00,662,1475.03,2.7042982456140354
23393,HOME SWEET HOME CUSHION COVER,2011-09-04 12:07:00,2011-12-08 16:30:00,801,3207.91,4.481428571428571
23394,POSTE FRANCE CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,435,1877.65,4.954210526315789
23395,BELLE JARDINIERE CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,748,3257.08,4.915592417061611
23396,BUTTERFLY CUSHION COVER,2011-09-04 12:07:00,2011-12-08 18:42:00,654,2750.5299999999997,4.802587064676617
23397,FOOT STOOL HOME SWEET HOME,2011-09-04 12:24:00,2011-12-08 16:30:00,489,5097.65,11.573870967741934
23398,HANGING HEART BONHEUR,2011-09-04 14:08:00,2011-12-08 13:50:00,606,535.35,1.0450666666666666
23399,HOME SWEET HOME HANGING HEART,2011-09-04 12:54:00,2011-12-09 10:03:00,1914,1745.55,1.1070085470085471
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2011-09-06 11:55:00,2011-12-08 10:59:00,461,2409.34,6.854074074074074
23401,RUSTIC MIRROR WITH LACE HEART,2011-09-07 16:27:00,2011-12-08 18:43:00,459,2354.87,7.090361445783133
23402,HOME SWEEET HOME 3 PEG HANGER,2011-09-05 12:00:00,2011-12-08 09:28:00,296,1147.28,4.4525
23403,LETTER HOLDER HOME SWEET HOME,2011-09-05 12:00:00,2011-12-08 16:30:00,625,2204.11,4.374
23404,HOME SWEET HOME BLACKBOARD,2011-09-05 10:15:00,2011-12-09 11:50:00,1011,4561.76,6.0208875739644965
23405,HOME SWEET HOME 2 DRAWER CABINET,2011-09-05 11:18:00,2011-12-09 10:03:00,252,1311.48,5.985492957746479
23406,HOME SWEET HOME KEY HOLDER,2011-09-05 10:15:00,2011-12-06 14:23:00,456,2422.6600000000003,7.10990990990991
23407,SET OF 2 TRAYS HOME SWEET HOME,2011-09-04 12:07:00,2011-12-08 17:37:00,265,2709.43,10.68142857142857
23408,PHOTO FRAME LINEN AND LACE SMALL,2011-09-07 16:27:00,2011-12-07 12:33:00,310,644.8000000000001,2.08
23409,PHOTO FRAME LINEN AND LACE LARGE,2011-09-07 16:00:00,2011-12-05 12:03:00,215,801.6800000000001,3.8148837209302324
23410,CURIO CABINET LINEN AND LACE,2011-09-08 10:35:00,2011-11-25 13:09:00,36,290.1,8.027777777777779
23411,TRELLIS COAT RACK,2011-09-04 14:08:00,2011-12-02 17:12:00,227,1118.6100000000001,5.844035087719298
23412,HEART MIRROR ANTIQUE WHITE,2011-09-06 09:53:00,2011-10-10 17:26:00,358,2354.8,7.724415584415584
23413,VINTAGE COFFEE GRINDER BOX,2011-09-07 16:00:00,2011-12-08 16:30:00,173,909.3100000000001,6.318275862068965
23414,ZINC BOX SIGN HOME,2011-09-04 16:09:00,2011-11-30 17:37:00,141,1378.75,10.073749999999999
23415,HOME SWEET HOME HOOK,2011-09-07 15:52:00,2011-12-08 15:54:00,328,412.17999999999995,1.4517021276595745
23416,CHAMBRE HOOK,2011-09-12 13:43:00,2011-12-08 14:39:00,132,184.67999999999998,1.7564
23417,BATHROOM HOOK,2011-09-07 15:52:00,2011-12-08 14:39:00,146,157.5,1.5964285714285713
23418,LAVENDER TOILETTE BOTTLE,2011-09-11 10:53:00,2011-12-09 10:03:00,557,1166.0,2.562025316455696
23419,HOME SWEET HOME BOTTLE,2011-09-11 10:53:00,2011-12-08 09:20:00,473,1043.72,2.6725581395348836
23420,PANTRY HOOK TEA STRAINER,2011-09-15 12:46:00,2011-12-04 12:44:00,164,351.37,2.33625
23421,PANTRY HOOK SPATULA,2011-09-08 13:38:00,2011-12-04 12:44:00,160,349.2,2.5148484848484847
23422,PANTRY HOOK BALLOON WHISK,2011-09-07 16:48:00,2011-12-08 09:20:00,213,477.89,2.777872340425532
23423,PANTRY 3 HOOK ROLLING PIN HANGER,2011-09-08 13:38:00,2011-12-08 09:20:00,219,876.9,4.536969696969697
23424,GINGHAM RECIPE BOOK BOX,2011-09-04 16:09:00,2011-12-09 08:59:00,462,2509.62,6.186740740740741
23425,STORAGE TIN HOME SWEET HOME,2011-09-04 16:09:00,2011-12-09 10:46:00,275,621.44,3.0989285714285715
23426,METAL SIGN DROP YOUR PANTS,2011-09-05 16:22:00,2011-12-09 10:03:00,1275,3444.4300000000003,3.3344711538461542
23427,STOOL HOME SWEET HOME,2011-09-04 12:07:00,2011-12-08 11:15:00,237,2860.58,12.967478260869566
23428,IVORY RETRO KITCHEN WALL CLOCK,2011-11-17 10:01:00,2011-12-09 08:48:00,77,675.91,9.915454545454546
23429,RED RETRO KITCHEN WALL CLOCK,2011-11-21 10:35:00,2011-12-09 08:48:00,47,400.01,8.887391304347826
23430,BLUE RETRO KITCHEN WALL CLOCK,2011-11-20 15:35:00,2011-12-09 08:48:00,36,301.88,8.621111111111112
23431,NATURAL HANGING QUILTED HEARTS,2011-08-26 09:55:00,2011-12-01 11:20:00,1449,1171.23,1.363918918918919
23432,PRETTY HANGING QUILTED HEARTS,2011-08-31 10:06:00,2011-12-06 14:40:00,1276,1088.36,1.3654054054054052
23433,HANGING QUILTED PATCHWORK APPLES,2011-08-26 12:49:00,2011-12-04 13:32:00,1258,1108.58,1.5002247191011233
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,2011-09-11 10:58:00,2011-12-09 10:03:00,2095,1884.17,0.8802
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,2011-09-09 16:13:00,2011-12-09 10:03:00,824,732.4200000000001,0.8976767676767677
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,2011-08-02 14:04:00,2011-12-08 09:20:00,1979,2367.39,1.4442982456140352
23437,50'S CHRISTMAS GIFT BAG LARGE,2011-08-22 15:05:00,2011-12-09 10:26:00,1939,2373.63,1.4238931297709925
23438,RED SPOT GIFT BAG LARGE,2011-08-03 12:20:00,2011-12-09 10:20:00,1809,2209.92,1.370183486238532
23439,HAND WARMER RED LOVE HEART,2011-08-24 14:23:00,2011-12-09 10:20:00,3986,8855.51,2.2266262135922332
23440,PAINT YOUR OWN EGGS IN CRATE,2011-11-24 15:01:00,2011-12-07 15:16:00,164,299.36,2.022
23441,HAND PAINTED HANGING EASTER EGG,2011-11-23 10:39:00,2011-12-07 13:12:00,22,9.24,0.42
23442,12 HANGING EGGS HAND PAINTED,2011-11-15 17:14:00,2011-12-07 13:12:00,40,83.2,2.08
23444,NEXT DAY CARRIAGE,2011-05-26 16:11:00,2011-12-08 12:10:00,79,1200.0,15.189873417721518
23445,ICE CREAM BUBBLES,2011-08-24 11:31:00,2011-12-09 08:59:00,2668,2161.24,0.8659803921568627
23446,BLUE BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-12-07 15:16:00,157,230.24999999999997,1.5833333333333333
23447,PINK BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-12-07 15:16:00,158,231.89999999999998,1.5999999999999999
23448,CREAM BUNNY EASTER EGG BASKET,2011-10-10 13:55:00,2011-11-30 09:50:00,25,41.24999999999999,1.6499999999999997
23449,SET OF 6 EASTER RAINBOW CHICKS,2011-11-15 17:14:00,2011-11-15 17:14:00,12,15.0,1.25
23451,SQUARE MINI PORTRAIT FRAME,2011-10-14 14:04:00,2011-12-09 10:03:00,277,556.17,2.273396226415094
23452,HEART MINI PORTRAIT FRAME,2011-10-14 13:35:00,2011-12-08 14:39:00,518,1021.76,2.07183908045977
23453,OVAL  MINI PORTRAIT FRAME,2011-10-14 12:33:00,2011-12-08 13:59:00,316,615.98,1.9883673469387753
23454,SET OF 3 MINI HANGING PORTRAITS,2011-10-21 13:13:00,2011-12-08 14:39:00,174,733.2,4.5190909090909095
23455,SMALL PARLOUR PICTURE FRAME,2011-10-16 15:44:00,2011-12-08 12:26:00,207,569.4300000000001,2.867777777777778
23456,MEDIUM PARLOUR PICTURE FRAME,2011-10-16 12:25:00,2011-12-04 12:44:00,158,634.1,4.116666666666667
23457,LARGE PARLOUR PICTURE FRAME,2011-10-16 15:44:00,2011-12-08 13:45:00,112,549.88,5.109354838709678
23458,DOLLY CABINET 3 DRAWERS,2011-10-17 15:18:00,2011-12-08 14:58:00,51,762.4499999999999,14.95
23459,DOLLY CABINET 2 DRAWERS,2011-10-16 12:19:00,2011-12-08 12:10:00,33,412.5,12.5
23460,SWEETHEART WALL TIDY,2011-10-20 12:57:00,2011-12-05 14:39:00,108,1007.0799999999999,9.900930232558139
23461,SWEETHEART BIRD HOUSE,2011-09-29 15:57:00,2011-12-07 17:25:00,847,3041.21,4.551500000000001
23462,ROCOCO WALL MIRROR WHITE,2011-10-20 13:06:00,2011-12-08 17:37:00,80,1607.04,20.69695652173913
23463,VINTAGE ZINC WATERING CAN,2011-10-16 12:28:00,2011-12-09 09:07:00,13,139.39999999999998,11.206249999999999
23464,VINTAGE ZINC WATERING CAN SMALL,2011-10-16 12:28:00,2011-12-09 09:07:00,18,99.2,6.2125
23465,TUSCAN VILLA FEEDING STATION,2011-10-04 16:39:00,2011-12-08 09:28:00,29,247.63,8.77375
23466,TUSCAN VILLA DOVECOTE,2011-09-30 08:18:00,2011-12-08 16:30:00,55,498.03,10.084444444444443
23467,VINTAGE ZINC PLANTER,2011-10-17 10:10:00,2011-12-09 10:03:00,32,120.08000000000001,4.366363636363636
23468,TUSCAN VILLA BIRD TABLE,2011-10-06 17:28:00,2011-11-23 15:53:00,19,156.75,8.25
23469,CARD HOLDER LOVE BIRD SMALL,2011-09-30 09:39:00,2011-12-09 10:03:00,332,1355.24,4.643611111111111
23470,CARD HOLDER LOVE BIRD LARGE,2011-10-02 13:26:00,2011-12-05 15:44:00,232,1460.5,6.810714285714286
23471,SIX DRAWER OFFICE TIDY,2011-09-30 15:02:00,2011-12-02 17:12:00,65,616.79,10.162592592592592
23472,NINE DRAWER OFFICE TIDY,2011-10-02 12:11:00,2011-12-07 13:53:00,58,894.42,16.09060606060606
23473,WOODLAND SMALL RED FELT HEART,2011-10-20 12:24:00,2011-12-07 15:43:00,678,552.02,0.9533333333333333
23474,WOODLAND SMALL BLUE FELT HEART,2011-10-24 13:37:00,2011-12-08 10:53:00,312,270.96,1.0405263157894737
23475,WOODLAND SMALL PINK FELT HEART,2011-10-27 16:23:00,2011-12-07 15:43:00,286,242.17999999999998,0.959032258064516
23476,WOODLAND LARGE RED FELT HEART,2011-10-20 12:07:00,2011-11-30 15:43:00,205,264.72,1.4700000000000002
23477,WOODLAND LARGE BLUE FELT HEART,2011-10-20 12:07:00,2011-11-30 15:43:00,92,123.47,1.7153846153846155
23478,WOODLAND LARGE PINK FELT HEART,2011-10-20 12:07:00,2011-12-01 14:17:00,285,324.40000000000003,1.5130769230769232
23479,WIRE EGG BASKET,2011-10-17 12:41:00,2011-12-08 14:38:00,113,872.38,8.26659090909091
23480,MINI LIGHTS WOODLAND MUSHROOMS,2011-10-19 15:09:00,2011-12-09 12:19:00,1798,6719.14,4.428761467889909
23481,PEARLISED IVORY HEART SMALL,2011-10-17 15:06:00,2011-12-06 11:58:00,228,281.17,1.28125
23482,PEARLISED IVORY HEART LARGE,2011-10-14 14:04:00,2011-12-06 15:10:00,418,661.02,1.765897435897436
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,2011-10-03 12:47:00,2011-12-08 17:12:00,1328,1636.36,2.409054054054054
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,2011-09-30 10:18:00,2011-12-08 16:30:00,185,547.35,3.673333333333334
23485,BOTANICAL GARDENS WALL CLOCK,2011-10-20 14:51:00,2011-12-08 17:37:00,262,5843.92,24.791807228915662
23486,ANTIQUE HEART SHELF UNIT,2011-10-20 12:21:00,2011-12-08 14:39:00,275,4145.47,17.8127027027027
23487,SWEET HEART CAKE CARRIER,2011-10-14 11:15:00,2011-12-08 14:58:00,80,795.5799999999999,10.365454545454545
23489,"GARLAND, VINTAGE BELLS",2011-10-20 10:10:00,2011-12-09 12:19:00,913,2709.23,3.221454545454545
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2011-10-14 12:33:00,2011-12-08 14:39:00,542,2032.77,3.961287128712871
23491,VINTAGE JINGLE BELLS HEART,2011-10-20 10:10:00,2011-12-07 12:55:00,228,1897.76,8.462151898734177
23492,VINTAGE JINGLE BELLS WREATH,2011-10-20 10:10:00,2011-12-05 10:09:00,76,635.38,8.549285714285714
23493,VINTAGE DOILY TRAVEL SEWING KIT,2011-09-22 12:13:00,2011-12-09 10:26:00,3964,8497.98,2.156320754716981
23494,VINTAGE DOILY DELUXE SEWING KIT,2011-09-25 12:31:00,2011-12-09 10:26:00,809,5354.01,6.812864077669903
23495,SET OF 3 PANTRY WOODEN SPOONS,2011-10-30 11:55:00,2011-12-09 10:03:00,225,306.66,1.7221951219512195
23496,PANTRY KITCHEN THERMOMETER,2011-10-30 11:55:00,2011-12-08 10:59:00,112,154.52,1.562258064516129
23497,CLASSIC CHROME BICYCLE BELL,2011-10-28 13:04:00,2011-12-09 10:26:00,2558,3656.02,1.62365
23498,CLASSIC BICYCLE CLIPS,2011-11-25 10:58:00,2011-12-09 12:21:00,1640,2372.68,1.657941176470588
23499,SET 12 VINTAGE DOILY CHALK,2011-10-20 13:54:00,2011-12-08 16:30:00,1312,586.23,0.4831858407079646
23500,KEY RING BASEBALL BOOT ASSORTED,2011-10-04 13:58:00,2011-12-08 16:30:00,1626,2038.33,1.3861764705882351
23501,KEY RING BASEBALL BOOT UNION JACK,2011-10-05 10:11:00,2011-12-09 10:26:00,1821,2217.87,1.4955263157894738
23502,PLAYING CARDS VINTAGE DOILEY,2011-09-22 12:02:00,2011-12-07 13:53:00,714,896.41,1.3016842105263158
23503,PLAYING CARDS KEEP CALM & CARRY ON,2011-09-22 09:52:00,2011-12-09 08:59:00,3643,4860.55,1.279298245614035
23504,PLAYING CARDS JUBILEE UNION JACK,2011-09-22 11:46:00,2011-12-08 13:50:00,1927,2848.89,1.3483410138248846
23505,PLAYING CARDS I LOVE LONDON,2011-09-22 12:55:00,2011-12-08 15:03:00,1200,1651.29,1.3546153846153848
23506,MINI PLAYING CARDS SPACEBOY,2011-09-22 12:02:00,2011-12-09 10:03:00,2723,1129.1200000000001,0.46264900662251657
23507,MINI PLAYING CARDS BUFFALO BILL,2011-09-22 14:11:00,2011-12-08 16:30:00,2882,1155.67,0.4734645669291338
23508,MINI PLAYING CARDS DOLLY GIRL,2011-09-22 14:11:00,2011-12-09 10:03:00,2627,1163.45,0.4665625
23509,MINI PLAYING CARDS FUN FAIR,2011-09-22 14:11:00,2011-12-08 10:40:00,1062,451.46000000000004,0.4865151515151515
23510,MINI PLAYING CARDS GYMKHANA,2011-09-22 14:11:00,2011-12-09 10:03:00,2521,1118.8,0.4972
23511,EMBROIDERED RIBBON REEL EMILY,2011-09-22 12:23:00,2011-12-08 11:53:00,571,1252.01,2.3309090909090906
23512,EMBROIDERED RIBBON REEL ROSIE,2011-09-22 14:10:00,2011-12-08 11:53:00,500,975.24,2.3164912280701753
23513,EMBROIDERED RIBBON REEL SUSIE,2011-09-22 14:18:00,2011-12-05 17:28:00,566,1114.26,2.306
23514,EMBROIDERED RIBBON REEL SALLY,2011-09-22 14:10:00,2011-12-04 12:44:00,478,977.39,2.349189189189189
23515,EMBROIDERED RIBBON REEL DAISY,2011-09-22 14:10:00,2011-12-09 12:16:00,579,1164.98,2.3925
23516,EMBROIDERED RIBBON REEL SOPHIE,2011-09-25 12:22:00,2011-12-05 16:05:00,296,1058.6,3.848181818181818
23517,EMBROIDERED RIBBON REEL REBECCA,2011-09-22 12:23:00,2011-12-06 16:26:00,334,996.38,3.4480952380952385
23518,EMBROIDERED RIBBON REEL RACHEL,2011-09-22 14:10:00,2011-12-02 14:30:00,361,980.41,3.0959090909090907
23519,EMBROIDERED RIBBON REEL CLAIRE,2011-09-25 12:22:00,2011-11-24 09:21:00,224,792.31,4.484583333333333
23520,EMBROIDERED RIBBON REEL RUBY,2011-09-22 12:23:00,2011-12-05 16:05:00,167,600.55,3.9675
23521,CAT AND BIRD WALL ART,2011-10-03 11:37:00,2011-12-09 10:03:00,413,793.37,4.204090909090909
23522,DOG AND BALL WALL ART,2011-10-03 11:01:00,2011-12-08 15:54:00,354,727.4399999999999,3.680625
23523,TREASURE AHOY WALL ART,2011-10-03 11:37:00,2011-12-08 16:38:00,360,1173.8100000000002,3.9346341463414634
23524,HORSE & PONY WALL ART,2011-10-02 13:46:00,2011-12-09 11:34:00,481,1557.63,4.323968253968254
23525,BUFFALO BILL WALL ART,2011-10-02 15:50:00,2011-12-09 11:34:00,582,1863.8200000000002,4.1639622641509435
23526,DOG LICENCE WALL ART,2011-10-03 11:01:00,2011-12-09 10:03:00,1012,6021.4,8.24888888888889
23527,ANIMALS AND NATURE WALL ART,2011-10-03 12:17:00,2011-12-09 11:34:00,420,1428.56,3.998125
23528,SPACEBOY WALL ART,2011-10-03 11:01:00,2011-12-08 16:30:00,479,1504.49,4.7792
23529,DOLLY GIRL WALL ART,2011-10-03 12:48:00,2011-12-08 09:20:00,637,2011.9900000000002,4.338648648648649
23530,WALL ART ONLY ONE PERSON,2011-10-03 11:37:00,2011-12-09 10:03:00,1056,4436.27,5.577586206896552
23531,WALL ART BIG LOVE,2011-10-03 11:37:00,2011-12-08 18:43:00,976,5538.26,7.661681415929204
23532,WALL ART WORK REST AND PLAY,2011-10-02 15:50:00,2011-12-08 12:05:00,210,901.58,5.301612903225807
23533,WALL ART GARDEN HAVEN,2011-10-03 11:01:00,2011-12-09 09:07:00,215,998.64,6.166944444444445
23534,STOP FOR TEA WALL ART,2011-10-02 14:37:00,2011-12-09 10:03:00,1387,8608.9,7.53896551724138
23535,BICYCLE SAFTEY WALL ART,2011-10-02 14:37:00,2011-12-09 10:20:00,1324,8440.24,7.446898148148148
23536,VILLAGE SHOW WALL ART,2011-10-03 13:49:00,2011-12-09 10:03:00,626,3442.13,6.794705882352942
23537,I LOVE LONDON WALL ART,2011-10-03 14:52:00,2011-12-09 11:34:00,111,581.13,6.9405882352941175
23538,WALL ART VINTAGE HEART,2011-10-03 11:37:00,2011-12-09 10:03:00,331,1329.54,5.7790625
23539,WALL ART LOVES' SECRET,2011-10-02 15:50:00,2011-12-05 17:24:00,247,1227.95,6.594047619047619
23540,WALL ART THE MAGIC FOREST,2011-10-03 14:34:00,2011-12-06 12:27:00,150,947.0600000000001,8.424285714285714
23541,WALL ART CLASSIC PUDDINGS,2011-10-02 14:37:00,2011-12-06 16:26:00,872,6823.91,9.71203947368421
23542,70'S ALPHABET WALL ART,2011-10-03 11:01:00,2011-12-08 18:43:00,506,3800.16,9.784157303370787
23543,KEEP CALM WALL ART,2011-10-03 11:26:00,2011-12-08 18:43:00,1236,7010.76,8.530952380952382
23544,WALL ART MID CENTURY MODERN,2011-10-03 13:49:00,2011-12-06 12:12:00,164,1015.78,7.523000000000001
23545,WRAP RED DOILEY,2011-07-20 13:30:00,2011-12-08 14:14:00,2480,1025.6,0.41905882352941176
23546,WRAP PAISLEY PARK,2011-07-19 11:57:00,2011-12-08 14:14:00,3250,1365.0,0.42
23547,WRAP FLOWER SHOP,2011-07-20 14:39:00,2011-12-06 15:43:00,1575,661.5,0.42
23548,WRAP MAGIC FOREST,2011-07-20 14:39:00,2011-12-08 12:07:00,1075,451.5,0.42
23549,WRAP BIRD GARDEN,2011-07-19 11:57:00,2011-12-01 10:31:00,1305,548.1,0.42
23550,WRAP ALPHABET POSTER,2011-07-18 11:42:00,2011-12-09 12:16:00,1855,763.1,0.41875
23551,PACK OF 12 PAISLEY PARK TISSUES,2011-09-01 15:56:00,2011-12-09 10:03:00,1840,839.8399999999999,0.5168115942028985
23552,BICYCLE PUNCTURE REPAIR KIT,2011-11-25 10:58:00,2011-12-09 12:21:00,1863,3881.91,2.2640650406504066
23553,LANDMARK FRAME CAMDEN TOWN,2011-10-20 10:04:00,2011-12-08 18:43:00,568,6444.65,13.30220588235294
23554,LANDMARK FRAME OXFORD STREET,2011-10-19 12:28:00,2011-12-08 12:36:00,422,4805.53,13.047017543859647
23555,LANDMARK FRAME NOTTING HILL,2011-10-19 14:12:00,2011-12-09 10:03:00,421,4780.57,12.897450980392156
23556,LANDMARK FRAME COVENT GARDEN,2011-10-19 12:28:00,2011-12-08 12:36:00,436,4937.01,12.61811320754717
23557,LANDMARK FRAME BAKER STREET,2011-10-19 13:23:00,2011-12-08 13:45:00,350,3930.27,13.181875
23558,LANDMARK FRAME LONDON BRIDGE,2011-10-19 12:28:00,2011-12-08 12:36:00,415,4703.87,13.125384615384615
23559,WOODLAND BUNNIES LOLLY MAKERS,2011-09-08 13:07:00,2011-12-09 10:03:00,649,1482.41,2.8688709677419357
23560,SET OF 6 RIBBONS COUNTRY STYLE,2011-11-27 11:57:00,2011-12-08 11:25:00,172,499.18,3.543846153846154
23561,SET OF 6 RIBBONS PARTY,2011-11-27 13:29:00,2011-12-09 12:20:00,170,476.0,3.40875
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,2011-11-27 12:29:00,2011-12-09 12:20:00,251,724.59,3.2853488372093027
23564,EGG CUP MILKMAID INGRID,2011-10-13 13:50:00,2011-12-09 10:26:00,644,841.31,1.7567105263157894
23565,EGG CUP MILKMAID HELGA,2011-10-16 12:19:00,2011-12-09 10:03:00,410,586.31,1.8453968253968254
23566,EGG CUP MILKMAID HEIDI,2011-10-17 10:10:00,2011-12-08 16:30:00,881,1156.93,1.769759036144578
23567,EGG CUP HENRIETTA HEN PINK,2011-10-14 09:35:00,2011-12-09 10:03:00,211,291.58,1.823157894736842
23568,EGG CUP HENRIETTA HEN CREAM,2011-10-16 16:13:00,2011-12-08 16:30:00,630,787.52,1.7454166666666666
23569,TRADTIONAL ALPHABET STAMP SET,2011-10-21 15:36:00,2011-12-09 10:03:00,954,4717.66,5.3034693877551025
23570,TRADITIONAL PICK UP STICKS GAME,2011-10-21 13:13:00,2011-12-09 12:19:00,2772,4931.87,1.431118881118881
23571,TRADITIONAL NAUGHTS & CROSSES,2011-10-21 14:23:00,2011-12-09 10:03:00,2841,6406.91,1.8921374045801527
23574,PACKING CHARGE,2011-07-06 13:04:00,2011-12-07 10:25:00,14,105.0,7.5
23575,SNACK TRAY PAISLEY PARK,2011-11-27 11:57:00,2011-12-09 10:03:00,179,367.34999999999997,2.5823529411764703
23576,SNACK TRAY RED VINTAGE DOILY,2011-11-27 12:13:00,2011-12-08 18:03:00,198,400.03999999999996,2.4010526315789473
23578,SNACK TRAY RED GINGHAM,2011-11-27 11:18:00,2011-12-08 12:26:00,60,125.72,2.417142857142857
23579,SNACK TRAY I LOVE LONDON,2011-10-18 13:11:00,2011-12-09 10:03:00,169,358.75,2.6265714285714283
23580,SNACK TRAY HAPPY FOREST,2011-11-27 11:57:00,2011-12-07 15:43:00,116,234.92,2.2116
23581,JUMBO BAG PAISLEY PARK,2011-10-25 10:31:00,2011-12-09 12:19:00,5020,11581.83,2.256289855072464
23582,VINTAGE DOILY JUMBO BAG RED,2011-10-25 09:07:00,2011-12-08 14:38:00,4802,10206.41,2.2147709923664123
23583,LUNCH BAG PAISLEY PARK,2011-10-25 09:31:00,2011-12-09 10:03:00,3385,5497.33,1.8020481927710843
23597,PAPER BUNTING PAISLEY PARK,2011-11-10 16:27:00,2011-12-08 18:42:00,249,679.07,3.186129032258065
23598,PAPER BUNTING VINTAGE PARTY,2011-11-10 16:20:00,2011-12-09 10:20:00,427,1215.53,3.2351063829787234
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,2011-09-23 17:04:00,2011-11-28 15:31:00,8,19.92,2.49
